User_ID,Name,Age,Country,Subscription_Type,Signup_Date,Tenure_Days,Watch_Time_Hours,Favorite_Genre,Last_Login,Days_Since_Login,Support_Tickets,Num_Devices,Churn
1571,Jennifer Garcia,18,USA,Standard,2026-03-07,115,3.53,Romance,2026-06-26,4,1,2,0
1572,Jennifer Hall,47,Canada,Premium,2024-11-26,581,5.76,Horror,2026-06-30,0,1,3,0
1573,Michael Walker,21,Australia,Premium,2023-07-09,1087,8.36,Drama,2026-06-27,3,0,2,0
1574,Richard Clark,38,France,Premium,2025-04-29,427,2.19,Action,2026-06-29,1,0,1,0
1575,Thomas Johnson,19,USA,Standard,2024-02-15,866,1.48,Horror,2026-06-29,1,0,1,0
1576,Patricia Moore,38,Germany,Standard,2025-02-06,509,11.76,Thriller,2026-06-23,7,1,1,0
1577,William Miller,26,India,Standard,2026-01-05,176,0.82,Sci-Fi,2026-06-25,5,0,1,1
1578,Jessica Thomas,34,Brazil,Basic,2025-07-13,352,5.38,Romance,2026-06-28,2,0,1,0
1579,David White,43,USA,Basic,2023-08-02,1063,3.95,Comedy,2026-06-05,25,0,1,0
1580,Noah Davis,20,UK,Premium,2026-03-03,119,0.0,Documentary,2026-06-27,3,4,1,0
1581,Joseph Clark,42,Mexico,Premium,2025-07-12,353,2.57,Sci-Fi,2026-06-30,0,0,4,0
1582,Olivia Young,36,India,Premium,2024-04-25,796,4.45,Drama,2026-06-30,0,2,1,0
1583,Susan Clark,41,Japan,Premium,2023-12-20,923,11.99,Romance,2026-06-27,3,0,2,0
1584,Thomas Martinez,51,USA,Premium,2024-11-02,605,14.64,Drama,2026-06-30,0,0,1,0
1585,Mary Taylor,31,UK,Premium,2026-03-22,100,1.4,Fantasy,2026-06-15,15,0,1,1
1586,David Martinez,33,Mexico,Premium,2023-12-20,923,5.19,Thriller,2026-06-05,25,0,2,0
1587,Lucas Garcia,35,UK,Basic,2024-06-13,747,2.96,Horror,2026-06-29,1,0,1,0
1588,Susan Johnson,37,USA,Basic,2024-02-01,880,5.39,Sci-Fi,2026-06-20,10,1,1,0
1589,Karen Moore,54,France,Standard,2024-05-19,772,3.17,Adventure,2026-06-12,18,0,1,1
1590,Susan Jackson,18,Australia,Premium,2025-11-21,221,1.24,Sci-Fi,2026-06-28,2,1,1,1
1591,Michael Walker,27,Brazil,Basic,2023-11-14,959,4.42,Sci-Fi,2026-06-18,12,0,3,0
1592,Susan Jackson,23,Canada,Standard,2024-04-25,796,6.83,Action,2026-06-25,5,0,1,0
1593,Robert Anderson,25,UK,Basic,2025-04-17,439,1.47,Documentary,2026-06-15,15,1,1,1
1594,Elizabeth Wilson,18,France,Standard,2023-08-28,1037,9.39,Adventure,2026-06-26,4,0,1,0
1595,Joseph Smith,40,Germany,Premium,2025-05-21,405,2.7,Romance,2026-06-29,1,1,2,0
1596,Patricia Garcia,48,Brazil,Standard,2025-10-24,249,0.0,Sci-Fi,2026-06-26,4,0,1,0
1597,Linda Young,31,Japan,Basic,2025-08-08,326,1.1,Horror,2026-05-28,33,0,1,1
1598,David Walker,23,Japan,Premium,2026-05-24,37,0.78,Crime,2026-06-29,1,0,2,0
1599,William Miller,38,India,Basic,2025-06-10,385,0.82,Adventure,2026-06-27,3,1,1,0
1600,Carlos Wilson,42,Mexico,Standard,2024-12-26,551,3.36,Documentary,2026-06-06,24,1,1,1
1601,Hiroshi Jackson,39,Germany,Basic,2026-01-26,155,0.0,Romance,2026-06-25,5,0,1,1
1602,James Young,35,France,Basic,2025-09-16,287,3.46,Horror,2026-06-30,0,0,1,0
1603,Robert Brown,27,India,Premium,2025-04-23,433,5.16,Crime,2026-06-30,0,0,3,0
1604,Thomas Taylor,33,Germany,Standard,2024-06-07,753,12.3,Drama,2026-06-27,3,0,1,1
1605,Charles Anderson,40,USA,Basic,2024-08-26,673,6.5,Comedy,2026-06-30,0,1,1,0
1606,Emma Clark,38,Canada,Premium,2025-05-21,405,0.29,Thriller,2026-06-29,1,1,2,0
1607,Michael Thomas,33,Australia,Standard,2024-04-19,802,15.23,Thriller,2026-06-30,0,0,3,0
1608,Jessica Garcia,38,UK,Premium,2025-08-19,315,1.98,Documentary,2026-06-23,7,1,3,0
1609,Noah Anderson,33,Brazil,Standard,2024-11-22,585,2.3,Romance,2026-06-13,17,1,2,1
1610,Michael White,29,USA,Premium,2025-12-06,206,0.0,Fantasy,2026-06-25,5,2,1,0
1611,David Brown,42,UK,Premium,2026-01-05,176,0.0,Sci-Fi,2026-06-18,12,3,2,1
1612,Elizabeth Miller,36,France,Premium,2025-01-18,528,4.27,Thriller,2026-06-27,3,0,3,0
1613,Jessica Garcia,46,Canada,Basic,2024-07-24,706,5.39,Sci-Fi,2026-06-30,0,1,1,0
1614,Ananya Young,25,France,Standard,2024-01-30,882,9.24,Thriller,2026-06-30,0,0,1,0
1615,Lucas Garcia,38,India,Premium,2026-05-19,42,0.0,Drama,2026-06-25,5,0,3,1
1616,Wei Smith,42,Japan,Standard,2026-01-26,155,1.45,Thriller,2026-06-28,2,0,2,0
1617,Olivia Thomas,35,USA,Standard,2025-09-28,275,3.08,Romance,2026-06-29,1,1,1,0
1618,Emma Harris,48,UK,Standard,2026-01-14,167,0.0,Comedy,2026-06-26,4,0,1,0
1619,Emma Johnson,45,UK,Premium,2026-03-02,120,0.0,Fantasy,2026-06-27,3,0,2,0
1620,Wei Harris,18,Canada,Standard,2024-03-28,824,4.36,Romance,2026-06-29,1,0,1,0
1621,Ananya Johnson,42,UK,Basic,2025-06-06,389,3.19,Horror,2026-06-29,1,1,1,0
1622,Hiroshi Thomas,24,Canada,Premium,2025-03-18,469,1.03,Thriller,2026-06-27,3,1,3,1
1623,Charles Wilson,36,Canada,Premium,2025-03-12,475,5.11,Sci-Fi,2026-06-24,6,0,1,0
1624,David Brown,41,France,Premium,2025-10-03,270,3.15,Documentary,2026-06-29,1,0,1,0
1625,John Johnson,39,Brazil,Basic,2026-05-26,35,0.0,Action,2026-06-28,2,0,1,0
1626,Jennifer Johnson,43,USA,Basic,2025-06-27,368,1.82,Documentary,2026-06-27,3,0,1,0
1627,Joseph Thomas,33,Canada,Premium,2026-04-11,80,0.0,Crime,2026-06-28,2,1,4,0
1628,Sarah Young,34,Germany,Premium,2024-11-15,592,2.71,Documentary,2026-06-21,9,0,2,0
1629,Michael Davis,31,Australia,Premium,2025-11-16,226,0.39,Romance,2026-06-26,4,1,5,0
1630,Wei White,29,Japan,Standard,2025-07-21,344,0.0,Fantasy,2026-06-30,0,1,1,0
1631,Fatima Davis,40,Brazil,Basic,2023-12-23,920,2.88,Romance,2026-06-27,3,1,1,0
1632,John Garcia,28,Japan,Standard,2024-11-01,606,0.51,Romance,2026-06-27,3,0,2,1
1633,Karen Miller,44,UK,Standard,2025-08-05,329,2.6,Adventure,2026-06-30,0,0,1,0
1634,Karen Young,29,Australia,Standard,2023-09-02,1032,8.26,Sci-Fi,2026-06-28,2,1,1,0
1635,Jessica Smith,19,Mexico,Basic,2026-04-11,80,0.0,Romance,2026-06-25,5,1,1,0
1636,Barbara Lewis,31,Brazil,Standard,2025-03-10,477,7.7,Documentary,2026-06-24,6,0,1,0
1637,Thomas Harris,28,UK,Premium,2025-09-30,273,3.91,Thriller,2026-06-29,1,0,1,0
1638,Sarah Anderson,27,India,Standard,2023-10-20,984,3.66,Action,2026-06-27,3,0,4,0
1639,Wei Young,21,Brazil,Standard,2025-10-03,270,0.0,Drama,2026-06-30,0,0,3,0
1640,Ananya Johnson,50,Canada,Basic,2025-06-21,374,2.11,Fantasy,2026-06-25,5,0,3,0
1641,Patricia Garcia,49,Germany,Basic,2025-05-13,413,4.92,Adventure,2026-06-29,1,0,1,0
1642,Joseph Anderson,32,Germany,Basic,2025-07-18,347,2.46,Action,2026-06-26,4,0,1,0
1643,Jessica Anderson,44,USA,Premium,2025-10-17,256,1.96,Sci-Fi,2026-06-28,2,0,1,0
1644,Sarah Brown,24,India,Basic,2025-03-08,479,0.67,Action,2026-06-12,18,0,2,1
1645,William Harris,41,Australia,Premium,2025-12-15,197,0.0,Drama,2026-06-16,14,2,4,1
1646,Noah Hall,24,Canada,Basic,2025-04-30,426,1.32,Horror,2026-06-12,18,0,1,0
1647,James Clark,39,Canada,Standard,2023-12-14,929,4.26,Action,2026-06-24,6,1,3,1
1648,Fatima Smith,20,Japan,Standard,2025-08-10,324,8.91,Horror,2026-06-30,0,0,2,0
1649,Richard Lewis,23,Mexico,Premium,2023-11-05,968,3.01,Drama,2026-06-25,5,0,1,1
1650,Mary Clark,32,Germany,Premium,2024-11-12,595,2.48,Sci-Fi,2026-06-24,6,0,1,0
1651,Lucas Brown,44,USA,Basic,2023-08-15,1050,8.27,Thriller,2026-06-24,6,0,2,0
1652,Noah Lewis,24,Mexico,Premium,2025-09-17,286,1.52,Sci-Fi,2026-06-29,1,2,1,1
1653,Ananya Martinez,32,Brazil,Basic,2026-02-06,144,0.62,Romance,2026-06-29,1,1,1,0
1654,Mary Brown,41,UK,Standard,2026-03-17,105,0.52,Fantasy,2026-06-30,0,0,1,0
1655,Wei Thomas,43,Mexico,Basic,2024-09-19,649,4.0,Action,2026-06-30,0,0,2,0
1656,Richard Davis,39,Germany,Premium,2024-04-02,819,4.77,Action,2026-06-27,3,0,1,1
1657,Barbara Wilson,49,USA,Basic,2024-01-02,910,6.18,Documentary,2026-06-26,4,1,2,0
1658,Robert Brown,37,Germany,Premium,2025-05-06,420,1.06,Sci-Fi,2026-06-29,1,1,2,0
1659,Emma Martinez,42,Brazil,Premium,2024-08-23,676,4.77,Romance,2026-06-13,17,0,4,0
1660,Linda Thomas,18,UK,Standard,2023-07-01,1095,5.2,Horror,2026-06-30,0,0,2,0
1661,Thomas Anderson,45,UK,Premium,2024-02-09,872,1.12,Documentary,2026-06-26,4,0,3,0
1662,David Thomas,25,France,Basic,2025-12-20,192,0.0,Sci-Fi,2026-06-25,5,0,3,1
1663,Susan Harris,44,Australia,Basic,2025-12-27,185,2.61,Thriller,2026-06-28,2,0,1,0
1664,Patricia Smith,30,Japan,Standard,2024-05-06,785,5.71,Thriller,2026-06-24,6,0,2,0
1665,Jessica Walker,23,Australia,Standard,2026-01-07,174,0.47,Fantasy,2026-06-29,1,1,2,0
1666,Charles Martinez,37,France,Premium,2026-05-19,42,1.41,Thriller,2026-06-30,0,0,3,0
1667,John Smith,28,Australia,Standard,2024-06-12,748,2.55,Romance,2026-06-23,7,0,1,0
1668,Michael Brown,27,Mexico,Standard,2023-11-25,948,8.49,Sci-Fi,2026-06-30,0,1,1,0
1669,James Moore,19,Germany,Standard,2023-12-24,919,7.4,Thriller,2026-06-28,2,2,1,0
1670,Sarah Wilson,47,Germany,Standard,2024-02-27,854,1.82,Sci-Fi,2026-05-18,43,1,2,1
1671,Sarah Hall,22,Australia,Basic,2025-03-05,482,3.9,Adventure,2026-06-30,0,0,2,0
1672,Elizabeth Taylor,47,Australia,Premium,2025-02-09,506,7.99,Documentary,2026-06-27,3,0,4,0
1673,Noah Martinez,26,Japan,Premium,2023-09-05,1029,3.8,Sci-Fi,2026-06-30,0,0,1,0
1674,Sarah Anderson,50,Japan,Premium,2025-10-16,257,3.32,Comedy,2026-06-28,2,0,2,0
1675,Sofia Harris,48,Mexico,Basic,2024-10-22,616,7.87,Thriller,2026-06-29,1,0,1,0
1676,William Miller,41,Japan,Standard,2026-04-07,84,0.0,Sci-Fi,2026-06-21,9,0,1,1
1677,Jessica Anderson,26,Australia,Basic,2023-12-22,921,5.17,Horror,2026-06-29,1,0,1,0
1678,Ananya Young,25,Germany,Standard,2025-07-18,347,0.0,Documentary,2026-06-30,0,0,1,0
1679,Sofia Davis,34,UK,Basic,2026-01-04,177,1.48,Adventure,2026-06-27,3,0,3,0
1680,Sofia Anderson,39,France,Basic,2023-12-19,924,3.7,Action,2026-06-30,0,1,4,0
1681,Robert Harris,45,USA,Premium,2025-05-08,418,0.0,Documentary,2026-06-30,0,3,1,0
1682,Jessica Davis,21,Canada,Basic,2024-02-14,867,1.17,Romance,2026-06-24,6,2,3,1
1683,Elizabeth Hall,35,Brazil,Basic,2023-10-12,992,6.53,Documentary,2026-06-24,6,1,2,0
1684,Lucas Garcia,18,Germany,Premium,2024-06-02,758,4.18,Sci-Fi,2026-06-29,1,0,5,0
1685,Charles Johnson,35,Mexico,Standard,2024-03-30,822,8.74,Thriller,2026-06-27,3,0,1,0
1686,James Davis,28,UK,Basic,2024-01-07,905,10.97,Drama,2026-06-29,1,0,2,0
1687,Emma Clark,28,Germany,Premium,2024-05-16,775,0.73,Drama,2026-06-19,11,0,2,0
1688,Mary Taylor,45,UK,Premium,2025-05-18,408,3.16,Romance,2026-06-30,0,1,2,1
1689,Linda Hall,24,India,Standard,2025-03-21,466,2.12,Thriller,2026-06-16,14,1,1,1
1690,Jessica Walker,35,USA,Basic,2024-04-26,795,6.15,Sci-Fi,2026-06-19,11,0,1,0
1691,Elizabeth Taylor,35,India,Premium,2024-11-25,582,1.1,Documentary,2026-06-29,1,1,1,0
1692,Noah Walker,27,USA,Standard,2025-02-17,498,2.6,Romance,2026-06-25,5,0,1,0
1693,James Lewis,44,India,Standard,2026-05-07,54,1.97,Comedy,2026-06-30,0,0,2,0
1694,Sofia Taylor,18,Japan,Standard,2024-05-24,767,1.2,Sci-Fi,2026-06-15,15,0,2,0
1695,William Harris,32,Australia,Standard,2025-08-23,311,1.4,Thriller,2026-06-09,21,4,1,1
1696,Charles Davis,44,Canada,Basic,2024-06-02,758,7.36,Crime,2026-06-30,0,0,1,0
1697,Robert Harris,34,Australia,Basic,2024-08-22,677,0.0,Action,2026-05-30,31,1,1,1
1698,James Brown,40,UK,Premium,2025-10-12,261,0.0,Horror,2026-06-30,0,1,1,0
1699,Noah Smith,38,Mexico,Premium,2023-11-26,947,15.11,Thriller,2026-06-30,0,0,4,0
1700,Carlos Wilson,43,Japan,Basic,2025-09-29,274,1.14,Drama,2026-06-28,2,1,1,0
1701,Fatima Brown,37,Japan,Premium,2024-09-19,649,14.18,Romance,2026-06-30,0,0,1,0
1702,Linda Taylor,67,UK,Premium,2023-10-18,986,2.9,Thriller,2026-06-23,7,3,3,0
1703,Mary Hall,41,India,Standard,2023-12-01,942,5.64,Sci-Fi,2026-06-06,24,1,1,1
1704,Elizabeth Taylor,40,Canada,Standard,2026-01-11,170,0.7,Sci-Fi,2026-06-28,2,0,1,0
1705,Richard White,47,Germany,Premium,2024-06-29,731,6.61,Romance,2026-06-30,0,0,2,0
1706,Sofia Jackson,35,Brazil,Basic,2024-01-23,889,2.28,Documentary,2026-06-28,2,0,2,0
1707,Sofia Wilson,18,Canada,Premium,2023-11-17,956,17.36,Thriller,2026-06-30,0,0,1,0
1708,Karen Jackson,41,Japan,Premium,2025-04-19,437,2.61,Thriller,2026-05-26,35,1,4,1
1709,James Hall,27,Mexico,Basic,2025-12-18,194,1.75,Documentary,2026-06-25,5,0,1,0
1710,Noah Johnson,34,Canada,Premium,2023-07-05,1091,0.38,Romance,2026-06-24,6,0,4,1
1711,John Lewis,43,USA,Standard,2024-01-10,902,7.51,Comedy,2026-06-30,0,1,2,0
1712,Fatima White,33,UK,Basic,2025-02-20,495,1.83,Sci-Fi,2026-06-30,0,0,1,0
1713,Fatima Hall,49,Brazil,Premium,2026-03-05,117,0.0,Thriller,2026-06-28,2,1,1,0
1714,Susan Davis,32,Japan,Basic,2024-01-23,889,0.42,Fantasy,2026-06-24,6,1,1,1
1715,Emma Smith,35,Brazil,Standard,2026-03-15,107,0.0,Horror,2026-06-30,0,0,2,0
1716,Elizabeth Walker,38,USA,Standard,2025-06-04,391,4.54,Crime,2026-06-28,2,0,1,1
1717,Olivia White,39,Brazil,Basic,2025-02-21,494,7.16,Documentary,2026-06-29,1,0,2,0
1718,Charles Smith,18,Australia,Basic,2024-06-08,752,2.27,Horror,2026-06-25,5,2,1,1
1719,Sarah Walker,28,Germany,Premium,2026-04-25,66,0.0,Documentary,2026-06-06,24,0,4,1
1720,Mary Brown,52,UK,Basic,2024-09-20,648,0.0,Adventure,2026-06-07,23,0,2,1
1721,Fatima Jackson,27,Japan,Standard,2026-05-24,37,1.54,Fantasy,2026-06-10,20,1,5,1
1722,Hiroshi Wilson,18,Canada,Basic,2024-07-28,702,0.0,Crime,2026-06-11,19,1,1,1
1723,Sarah Moore,31,Germany,Basic,2026-01-07,174,0.29,Crime,2026-06-27,3,0,1,1
1724,Thomas Hall,30,Mexico,Standard,2023-11-30,943,4.7,Horror,2026-06-29,1,0,3,0
1725,Sarah White,39,Japan,Premium,2023-08-16,1049,3.92,Comedy,2026-05-15,46,0,3,1
1726,Lucas Johnson,36,Brazil,Basic,2025-03-19,468,5.49,Horror,2026-06-24,6,1,1,0
1727,Mary Miller,35,USA,Premium,2024-05-05,786,2.33,Action,2026-06-03,27,2,1,1
1728,Wei Brown,40,Brazil,Standard,2023-11-20,953,3.98,Drama,2026-06-23,7,0,1,0
1729,Mary White,32,Germany,Premium,2024-06-12,748,0.16,Romance,2026-06-14,16,0,1,1
1730,Emma Johnson,50,UK,Premium,2024-12-06,571,4.42,Thriller,2026-06-27,3,0,1,0
1731,Lucas Hall,41,Japan,Standard,2025-01-02,544,4.61,Documentary,2026-06-24,6,1,1,0
1732,Elizabeth Taylor,35,Mexico,Basic,2023-10-10,994,6.36,Documentary,2026-06-22,8,0,2,0
1733,Lucas Taylor,41,Mexico,Basic,2024-09-29,639,9.26,Sci-Fi,2026-06-29,1,0,1,0
1734,Karen Clark,30,Canada,Premium,2023-09-11,1023,10.21,Romance,2026-06-30,0,0,1,0
1735,Charles Walker,46,Brazil,Premium,2025-11-06,236,1.25,Action,2026-06-26,4,0,3,0
1736,David Taylor,28,UK,Standard,2026-05-24,37,0.0,Thriller,2026-06-23,7,0,3,1
1737,Carlos Anderson,48,Japan,Standard,2025-06-25,370,2.44,Sci-Fi,2026-06-29,1,0,1,0
1738,Charles Martinez,18,India,Basic,2025-10-09,264,4.49,Thriller,2026-06-29,1,0,2,0
1739,Barbara Lewis,41,Japan,Basic,2024-01-25,887,0.4,Drama,2026-06-09,21,2,1,1
1740,James Young,35,France,Basic,2024-04-01,820,9.05,Sci-Fi,2026-06-30,0,0,1,0
1741,Wei Wilson,34,USA,Premium,2024-10-20,618,6.47,Drama,2026-06-25,5,1,2,0
1742,James Davis,40,Canada,Basic,2025-11-28,214,2.9,Documentary,2026-06-27,3,0,1,0
1743,William Anderson,22,France,Basic,2026-02-17,133,0.0,Thriller,2026-06-29,1,0,1,0
1744,David Walker,18,India,Premium,2025-04-01,455,3.96,Comedy,2026-06-30,0,0,2,0
1745,Jennifer Johnson,18,UK,Basic,2024-05-11,780,5.37,Romance,2026-06-26,4,0,2,0
1746,Wei Jackson,54,Mexico,Premium,2025-12-17,195,0.79,Thriller,2026-06-14,16,0,2,0
1747,Jennifer Moore,24,Australia,Standard,2025-07-29,336,1.53,Sci-Fi,2026-06-19,11,1,1,0
1748,William Johnson,45,Mexico,Premium,2024-09-15,653,4.04,Romance,2026-05-23,38,2,5,1
1749,Olivia Smith,32,Japan,Standard,2023-07-21,1075,17.24,Sci-Fi,2026-06-29,1,1,3,0
1750,Sofia Jackson,33,India,Basic,2025-11-16,226,4.19,Sci-Fi,2026-06-24,6,1,1,0
1751,Lucas Moore,34,Brazil,Premium,2023-07-27,1069,0.0,Thriller,2026-05-18,43,0,3,1
1752,Linda Martinez,32,Germany,Premium,2026-02-11,139,2.18,Action,2026-06-29,1,0,1,0
1753,James Brown,31,Canada,Basic,2024-12-26,551,2.42,Fantasy,2026-06-24,6,0,1,0
1754,Thomas Jackson,37,Canada,Premium,2024-03-17,835,10.73,Thriller,2026-06-30,0,1,1,0
1755,Elizabeth Davis,27,Mexico,Premium,2025-04-04,452,3.19,Romance,2026-06-17,13,2,2,0
1756,Linda Davis,25,Brazil,Basic,2024-01-06,906,6.11,Crime,2026-06-28,2,1,1,0
1757,Carlos Taylor,20,Australia,Basic,2024-09-02,666,4.4,Action,2026-06-14,16,1,3,1
1758,Wei Young,34,France,Standard,2023-07-16,1080,1.72,Horror,2026-06-30,0,0,2,0
1759,Mary Jackson,29,UK,Premium,2024-07-02,728,6.41,Thriller,2026-06-19,11,2,4,0
1760,James Harris,21,USA,Premium,2023-11-15,958,8.56,Adventure,2026-06-27,3,1,2,0
1761,Michael Smith,39,Australia,Premium,2023-10-10,994,10.34,Comedy,2026-06-30,0,0,2,0
1762,David Young,43,USA,Standard,2025-11-22,220,0.0,Horror,2026-06-29,1,0,2,1
1763,Susan Johnson,23,India,Basic,2024-11-04,603,2.76,Thriller,2026-06-29,1,1,2,0
1764,Hiroshi Brown,37,Mexico,Basic,2023-07-01,1095,7.98,Sci-Fi,2026-06-26,4,0,2,0
1765,Susan Thomas,45,France,Standard,2023-11-23,950,9.15,Horror,2026-06-28,2,0,1,0
1766,Charles Hall,48,USA,Premium,2023-11-02,971,3.27,Sci-Fi,2026-06-29,1,1,1,0
1767,William Walker,26,Brazil,Standard,2025-11-23,219,3.53,Romance,2026-06-28,2,1,1,1
1768,Elizabeth Martinez,32,UK,Basic,2023-11-03,970,26.48,Action,2026-06-30,0,0,2,0
1769,Charles Johnson,39,Mexico,Standard,2025-07-22,343,5.4,Thriller,2026-06-30,0,1,5,0
1770,James White,35,Australia,Standard,2025-02-02,513,3.67,Sci-Fi,2026-06-15,15,0,1,0
1771,Olivia Clark,18,France,Basic,2025-05-26,400,0.0,Romance,2026-06-11,19,0,1,1
1772,Wei Walker,40,Germany,Premium,2024-07-21,709,1.04,Sci-Fi,2026-06-15,15,2,2,1
1773,Joseph Martinez,50,Germany,Basic,2026-05-14,47,0.0,Horror,2026-06-28,2,0,1,1
1774,John Lewis,41,Canada,Basic,2023-07-19,1077,21.12,Sci-Fi,2026-06-30,0,0,2,0
1775,Emma Hall,35,Australia,Standard,2025-05-03,423,6.09,Comedy,2026-06-26,4,0,1,0
1776,Robert Young,24,Germany,Basic,2023-11-28,945,17.32,Documentary,2026-06-27,3,2,1,0
1777,David Walker,18,France,Premium,2024-05-31,760,0.0,Action,2026-06-14,16,0,1,0
1778,Sarah Clark,23,Australia,Basic,2024-12-16,561,3.78,Action,2026-06-19,11,1,2,1
1779,Emma Brown,30,Mexico,Standard,2025-01-06,540,12.16,Thriller,2026-06-30,0,1,1,0
1780,Elizabeth Wilson,33,Germany,Standard,2023-11-15,958,2.29,Action,2026-06-26,4,1,1,1
1781,Thomas Taylor,47,India,Premium,2025-04-14,442,5.06,Sci-Fi,2026-06-27,3,0,4,0
1782,Robert Clark,47,Germany,Premium,2024-03-20,832,14.34,Sci-Fi,2026-06-30,0,1,3,0
1783,Karen Martinez,38,Japan,Standard,2024-09-15,653,4.17,Sci-Fi,2026-06-28,2,0,2,0
1784,Emma Martinez,32,USA,Standard,2023-11-19,954,6.86,Comedy,2026-06-30,0,0,1,0
1785,Emma Wilson,32,Mexico,Basic,2024-05-23,768,7.18,Crime,2026-06-29,1,0,4,0
1786,Barbara Johnson,32,Japan,Premium,2023-11-14,959,9.7,Comedy,2026-06-30,0,1,1,0
1787,Karen Smith,42,Brazil,Basic,2024-08-14,685,7.08,Romance,2026-06-29,1,2,1,0
1788,Charles Johnson,30,Australia,Basic,2024-04-14,807,3.89,Romance,2026-06-30,0,0,1,0
1789,Elizabeth Garcia,50,UK,Basic,2025-12-02,210,0.0,Documentary,2026-06-29,1,0,1,0
1790,Fatima Johnson,44,USA,Basic,2026-01-29,152,1.94,Thriller,2026-06-30,0,1,1,1
1791,Hiroshi Thomas,47,France,Basic,2024-05-01,790,2.5,Drama,2026-06-12,18,0,1,1
1792,Sofia Martinez,26,UK,Standard,2026-03-27,95,0.0,Documentary,2026-06-30,0,0,1,0
1793,Fatima Moore,42,Mexico,Premium,2025-03-31,456,3.28,Action,2026-06-30,0,0,1,0
1794,William Walker,34,India,Premium,2023-09-12,1022,0.32,Comedy,2026-06-16,14,1,3,1
1795,Emma Jackson,47,Brazil,Basic,2025-10-13,260,0.0,Documentary,2026-06-19,11,2,2,1
1796,William Jackson,39,Australia,Premium,2023-11-16,957,12.19,Documentary,2026-06-30,0,1,3,0
1797,Richard Garcia,18,Brazil,Basic,2025-09-04,299,0.0,Thriller,2026-06-27,3,0,1,0
1798,Fatima Walker,33,Australia,Basic,2023-10-22,982,9.88,Sci-Fi,2026-06-30,0,0,1,0
1799,Sofia Walker,29,Germany,Standard,2024-12-22,555,4.91,Horror,2026-06-17,13,0,1,0
1800,William Harris,23,UK,Basic,2024-01-08,904,4.81,Sci-Fi,2026-06-26,4,0,1,0
1801,Patricia Miller,19,Germany,Premium,2026-04-05,86,1.75,Sci-Fi,2026-06-28,2,0,1,0
1802,William White,27,Mexico,Premium,2023-10-28,976,4.07,Thriller,2026-06-30,0,0,1,1
1803,Joseph Harris,30,Germany,Premium,2023-09-04,1030,1.13,Adventure,2026-06-24,6,1,1,0
1804,Noah Jackson,64,UK,Basic,2023-06-30,1096,11.75,Sci-Fi,2026-06-30,0,0,1,0
1805,Elizabeth Martinez,18,India,Standard,2023-09-25,1009,4.37,Documentary,2026-06-19,11,0,1,0
1806,Susan Smith,52,Brazil,Basic,2023-08-28,1037,3.21,Thriller,2026-06-29,1,1,2,0
1807,Linda Lewis,32,India,Standard,2024-01-13,899,13.49,Documentary,2026-06-22,8,0,1,0
1808,Lucas Moore,40,Australia,Premium,2024-07-30,700,3.25,Sci-Fi,2026-06-18,12,2,1,0
1809,Fatima Moore,34,Brazil,Standard,2025-02-05,510,1.77,Adventure,2026-06-30,0,0,1,0
1810,David Garcia,18,Canada,Standard,2024-01-11,901,1.76,Fantasy,2026-06-19,11,0,5,0
1811,Wei Moore,20,India,Basic,2025-03-12,475,5.56,Horror,2026-06-30,0,0,1,0
1812,Olivia Clark,62,USA,Premium,2025-07-05,360,0.72,Sci-Fi,2026-06-30,0,1,3,0
1813,Barbara Thomas,51,Australia,Premium,2024-01-23,889,15.27,Horror,2026-06-30,0,0,1,0
1814,David Martinez,47,Germany,Basic,2023-08-27,1038,11.68,Adventure,2026-06-28,2,1,1,0
1815,John Garcia,22,USA,Premium,2026-01-26,155,2.38,Thriller,2026-06-29,1,0,2,0
1816,James Lewis,43,Australia,Basic,2024-08-03,696,4.35,Documentary,2026-06-28,2,0,4,0
1817,Michael Lewis,51,Australia,Premium,2025-01-04,542,3.01,Adventure,2026-06-28,2,0,3,0
1818,Susan Clark,49,Japan,Standard,2025-02-10,505,2.99,Sci-Fi,2026-06-29,1,0,1,0
1819,Lucas Harris,54,Canada,Basic,2024-02-05,876,1.13,Action,2026-06-05,25,0,2,1
1820,Jessica Brown,33,Australia,Basic,2024-10-07,631,6.48,Crime,2026-06-30,0,1,2,0
1821,Olivia Thomas,40,USA,Basic,2023-12-25,918,5.42,Sci-Fi,2026-06-27,3,1,1,0
1822,Fatima Clark,18,Japan,Basic,2025-05-13,413,0.93,Action,2026-06-26,4,0,1,0
1823,Robert Harris,27,UK,Premium,2026-02-04,146,0.0,Romance,2026-06-17,13,0,1,1
1824,Richard Wilson,25,UK,Standard,2025-05-06,420,6.15,Thriller,2026-06-30,0,0,3,0
1825,Emma Hall,32,France,Premium,2026-05-31,30,0.0,Thriller,2026-06-28,2,0,1,0
1826,Charles Anderson,46,Japan,Basic,2023-11-09,964,0.46,Documentary,2026-06-22,8,0,3,0
1827,Charles Martinez,46,Canada,Premium,2024-08-14,685,4.76,Crime,2026-06-29,1,0,4,0
1828,Emma White,40,UK,Premium,2025-07-28,337,0.0,Sci-Fi,2026-06-12,18,1,4,1
1829,Hiroshi Taylor,49,India,Basic,2024-11-11,596,0.0,Adventure,2026-05-26,35,3,1,1
1830,Ananya Lewis,54,Mexico,Basic,2025-06-13,382,1.67,Thriller,2026-06-29,1,4,1,1
